"userid","ope","con","ext","agr","neu","message"
"6810431fc51108130be92d505ea4944b","4.25","4","2","3.75","4","is saying Lord take my hand, cover me and take me beyond what I understand."
"6810431fc51108130be92d505ea4944b","4.25","4","2","3.75","4","is thinking that some people, once gone, need not EVER come back into your life...EVER."
"6810431fc51108130be92d505ea4944b","4.25","4","2","3.75","4","is wondering why people think I'm going to put up with their foolishness. My silence IS NOT ignorance. YES, my price tag is HIGH, but the rewards FAR EXCEED THE COSTand those who matter will put in the work. The only treasure valued is the treasure worked for."
"6810431fc51108130be92d505ea4944b","4.25","4","2","3.75","4","is finally doing what she should have done a long time ago. A burden has been lifted."
"6810431fc51108130be92d505ea4944b","4.25","4","2","3.75","4","is SO HAPPY that my daddy ALWAYS hears and answers right on time!!! I LOVE MY JESUS and He's the only one that I need!"
"6810431fc51108130be92d505ea4944b","4.25","4","2","3.75","4","I got exactly what I asked for and it hurts. I forgot that nightmares are dreams, too."
"6810431fc51108130be92d505ea4944b","4.25","4","2","3.75","4","is really craving some bbq! :-( I love my family but something's gonna have to change...."
"6810431fc51108130be92d505ea4944b","4.25","4","2","3.75","4","is starting all over again...."
"6810431fc51108130be92d505ea4944b","4.25","4","2","3.75","4","can see clearly now and no longer focuses on the closed doors. I'm only looking at all the open ones God has set before me. ""Surely or ONLY goodness, mercy, and unfailing love shall follow me ALL THE DAYS of my life and the presence of the Lord and His house shall be my dwelling place forever."""
"6810431fc51108130be92d505ea4944b","4.25","4","2","3.75","4","""Who shall lay anything to the charge of God's elect? It is GOD that justifieth...For I am persuaded, that neither death, nor life, nor angels, nor principalities, nor powers, nor things present, nor things to come, nor height, nor depth, nor any other creature, shall be able to separate us from the love of God, which is in Christ Jesus our Lord."" Have a blessed day!"
"6810431fc51108130be92d505ea4944b","4.25","4","2","3.75","4","is lmbo as this last Uno game I just played! But really, though? Time for bed, long day tomorrow."
"6810431fc51108130be92d505ea4944b","4.25","4","2","3.75","4","is comforted and content. It only gets better from here!"
"6810431fc51108130be92d505ea4944b","4.25","4","2","3.75","4","had dinner with one of her favorite teachers and is FINALLy home...."
"6810431fc51108130be92d505ea4944b","4.25","4","2","3.75","4","People come and go and will always disappoint so I only invest in God. Lord, I belong to you until the end of time. I just wanna be close to you."
"6810431fc51108130be92d505ea4944b","4.25","4","2","3.75","4","Two weddings, one baby shower and a great church service on Sunday! A weekend full of love and encouragement and I know the best is yet to come! ""All things work together for the good to them that love God, for them who are the called according to his purpose."""
"6810431fc51108130be92d505ea4944b","4.25","4","2","3.75","4","""And still, I rise."""
"6810431fc51108130be92d505ea4944b","4.25","4","2","3.75","4","is excited about her first day at her NEW JOB as a college graduate! This is gonna be a FABULOUS DAY! This is the day that the LORD hath made, let us REJOICE and be glad in it!"
"6810431fc51108130be92d505ea4944b","4.25","4","2","3.75","4","finally graudated, despite the weather. Thank you, Jesus. And thank you all for your love and support and thanks to my love who came out to celebrate with me last night!"
"6810431fc51108130be92d505ea4944b","4.25","4","2","3.75","4","enjoyed spending time with one of her favorite people, *PROPNAME*. :-)"
"6810431fc51108130be92d505ea4944b","4.25","4","2","3.75","4","has to start all over again..."
"6810431fc51108130be92d505ea4944b","4.25","4","2","3.75","4","is done with facebook. Why am I tagged in a status against my will?"
"330abbccd3c0ad0fdb0cbe815599bd4f","4","3","2.5","4","3","now needs another costume idea for the 80's party!"
"330abbccd3c0ad0fdb0cbe815599bd4f","4","3","2.5","4","3","is not ready for Monday."
"330abbccd3c0ad0fdb0cbe815599bd4f","4","3","2.5","4","3","just found a new way to annoy coworkers: drink a big gulp of water and chew as you slowly swallow it"
"330abbccd3c0ad0fdb0cbe815599bd4f","4","3","2.5","4","3","is looking to hire an end user support technician."
"330abbccd3c0ad0fdb0cbe815599bd4f","4","3","2.5","4","3","feels niceness is wasted on some people"
"330abbccd3c0ad0fdb0cbe815599bd4f","4","3","2.5","4","3","wants some Alertos to cure this hangover"
"330abbccd3c0ad0fdb0cbe815599bd4f","4","3","2.5","4","3","talking to the two little guys standing on my shoulders about the iPhone"
"330abbccd3c0ad0fdb0cbe815599bd4f","4","3","2.5","4","3","The best winter holiday season of my life has concluded"
"330abbccd3c0ad0fdb0cbe815599bd4f","4","3","2.5","4","3","hates wearing contacts to work."
"330abbccd3c0ad0fdb0cbe815599bd4f","4","3","2.5","4","3","just came back from another awesome weekend in Mammoth."
"330abbccd3c0ad0fdb0cbe815599bd4f","4","3","2.5","4","3","Go to urbandictionary.com and type in your first name. Then copy and paste this as your status. Put the first entry for your name under comments."
"330abbccd3c0ad0fdb0cbe815599bd4f","4","3","2.5","4","3","is one of the unlucky ones that has to work today."
"330abbccd3c0ad0fdb0cbe815599bd4f","4","3","2.5","4","3","24 hours til lift off"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","is excited for July 3rd."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","is rather enjoying her little vacation in Oshkosh."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","Is getting married in a little over a month"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","isn't sure what to think about things."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","is waiting for August 28th at 4:15. Horray for the beginning of the rest of my life!"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","has cold feet."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","is terribly confused. It feels like my mind is warring with itself..."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","is thinking hard and excited for her new Xanga layout!"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","thinks pipe tobacco is way better than cigarettes."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","doesn't know how to cope with all of this stress... I think I've cried about 10 times in the last 3 days..."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","continues to befuddle herself."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","was NOT able to push her wedding date back to the fourth of September. The presiding judge was full-up. The date remains August 28th at 4:15."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","is sick.....still. And possibly jobless in 2 weeks. That is, if no more positions open up for me at Wal-mart."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","hopes that wal-mart hires her, now realizing her blouse was open during part of the interview."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","maybe a kitty would be a good christmas gift for *PROPNAME*...."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","still getting over that cold from last week.... but hey at least everyone's laid off the ""quit smoking!"" bit...."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","is at home on her first scheduled day off. And I'm bored out of my mind."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","is still rather fluish."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","is thinking that the poor girls doing that ""single ladies"" are getting dissed too much. I've seen younger girls doing lewder dances with less clothes. Seriously."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","would work a spell if not for the moon being void of course..."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","is sick and tired of people who comment on every SINGLE status update, no matter how INSIGNIFICANT. We've been here before, you know who you are."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","is having a little boy!"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","bought her 2010 Farmer's Almanac today.... horray for not having to write down every single sunrise, sunset, moonrise, moonset, and void of course pattern for next year! wOOt!"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","stayed home from work to take care of her hubby. By the way, the yorkie babies are so ADORABLE!"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","thinks that she needs some numbers from friends."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","needs someone to drink for her on Dec. 12th since I'm pregnant and can't... lol"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","6 more days.... I'm counting down! And bah on all you snow-haters. All I know is I don't have to shovel this year, thanks to my loving hubby. Thank you hubby :)"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","is still sick. Oh well."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","hm, low-signal internet? works for me."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","I don't want to miss this weekend, but i might have to.... shitty weather and my hubby can't work today.... I think I might cry cause I really, REALLY wanted to go..... why did I ask for snow? I only wanted a little!"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","Finally! Snow in Reedsburg. I'm so happy there's gonna be snow on my birthday!"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","just woke up to half an inch of snow and is so happy, she's going outside in her pajamas to sweep it off her porch! That's no sarcasm folks..... I'm really excited. :) 5 days!"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","is a little upset about the amount of snow, and hopes she gets enough birthday money to visit her parents this weekend."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","Well, Reedsburg certainly has an interesting way of plowing the streets..... 2 more days."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","feels 8 months pregnant.... but really I'm only 5 1//2....."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","wonders if its just coincidence that mine and my best friend's birthdays are EXACTLY twoo weeks apart."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","Classes start 1//26 at 1:30 pm. I'm so excited!"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","is eating stroganoff, waiting for her hubby to come home and then maybe some sleep."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","6 more days.... I'm counting down!"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","The siren in Reedsburg keeps going off. It's not the normal noonblast siren, it sounds like an air-raid siren and continued for 10 minutes. Can anyone tell me how to find out what the damn things mean?"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","SLEEP>WAKE UP>EAT>MORE WALLS AND FLOORS!"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","wishes vampire wars didn't take so long to put monies and energy back to your character."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","TAPS then bed...."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","Sends out yuletide greetings to all her friends! I love you all and have a very merry holiday!"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","More walls! More floors! I need to make the sims 2 even more amazing!!!!"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","Hopes no one else bought a baby book for *PROPNAME*... I'm up to three now!"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","Going to grandma b's for dinner, then to sheboygan falls tomorrow... .what a busy weekend"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","Thank you everyone for the birthday wishes and the cards. You guys made last week special. :)"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","Greatly dislikes the USPS. They damaged my christmas card :("
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","4 days folks, then up to mercer with my son and my loving hubby. I love you, hubby :)"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","Had a wonderiferous birthday. :)"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","is drowsy still... at least I managed to get 8 hours of sleep last night... a rarity these days."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","found out The Used put out a new album this past year. How did I miss that one?"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","is a little upset about not being able to get a good connection all day. I'll try again tonight...."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","Cody's car is GHEY."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","work on the forum is done for today..... now time to get lunch for me, connor and the baby and watch Wall-E again....."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","going to be another long and boring week. So glad i don't have to go anywhere for a few months after this weekend."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","Wishes she could post her awesome playlist to gaia but can't figure out the coding for it."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","actually got some good sleep for once :)"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","knows what connor got from her.... he is such a little drama king, screaming bloody murder at time-outs!"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","sleepy...... >.> Working on the forum."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","ugh... i hate this. Why is sleep such an issue when you're pregnant?"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","hates facebook, the internet, and her monitor."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","is unloved <//3"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","hopes they schedule her C-Section at her doctor's appointment on Wednesday."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","Tommorrow, I turn 21. I'm super excited. And I can't wait for 4 pm to roll around..... Mercer, here I come!"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","It never fails... I go to lay my son down for a nap and someone inevitably begins pounding on something, making it impossible for him to sleep."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","They got me.... those darn Zynga games..... so addicting....."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","3//3//10 *PROPNAME* is coming!"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","i need a massage. Now. Any takers?"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","I should have gone to bed earlier than 1:30 am..... guess I forgot that *PROPNAME* was going to be up at 7...."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","hubby is sick, connor is crabby..... I'm just tired."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","finally found out who got her hubby and kid sick... and is pissed that she didn't find out until her son started puking."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","has discovered that is an AWFUL idea to sleep on her back."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","Getting my son to take a nap is like pulling teeth."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","well, my kid and *PROPNAME* are better now..... just waiting for it to hit me..."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","I WANNA PLAY GF!"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","I think my part of the RP forum is done... we will need some moderators so anyone interested please send a meassage to me on here and I will get you set up with an account and send a linky.... thanks!"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","Pali Tank FTW!"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","absolutely HAS to remember to call MATC and drop her class."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","I'll be back tomorrow, I'll be back at a quarter to eleven. I'm half drunk and I can't see straight, I hear a zero with a capital ""Z"". You got me singing songs from the balcony as the city crumbles under the powers of an evil doctor rocket science monster with capabilities to destroy the entire universe."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","PANTS ON THE GROUND! PANTS ON THE GROUND! LOOKING LIKE A FOOL WITH YOUR PANTS ON THE GROUND!"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","sleepy......."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","TAX REFUND!"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","City of Angels hads reconfirmed my belief that *PROPNAME* is AWESOME."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","is tired."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","spent another sleepless night tossing and turning, only to get up at 9 am and deal with a kid who, I swear, has the loudest, most ear-piercing scream I have ever heard (and uses it). To top it all off, I got a call from the clinic saying that I'm anemic, and they want to put me on yet ANOTHER iron supplement that I can't afford. FTW."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","going to the in-laws for dinner then home for the evening."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","can finally be on the net at the same time as her husband.... hooray!"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","is feeling it. >.>"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","doesn't want every status commented on. once in a while is fine but EVERY status? It's starting to get annoying. You know who you are."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","has a naughty son."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","tried to shovel. It was a bad idea."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","it's been a good week."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","is feeling better after sleeping on clean sheets."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","Tell me that you're all right, and everything is all right."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","Only one level left on Grand Fantasia, then I am a Palidin!"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","had a great holiday. Hopes the new year will bring better luck...."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","new profile image..... and the funny thing is, now that i think about... *PROPNAME* IS a lot like *PROPNAME*....."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","To celebrate Valentine's Day, change your  profile picture to you and your spouse//significant other, and make sure  to tell how long you've been together!"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","thinks both her and her husband have sleep apnea."
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","My net sucks big, hairy, red man-balls. ARGH!"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","I am the eggman, they are the eggman, I am the walrus! Coo Coo Cachu!"
"521896b01c1a506dc4404e600fa99c5b","4.84","1.95","3.7","3.65","3.7","smells justice has been served. What goes around comes around, and it definately came around for you, *PROPNAME*!"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","I may be the only *PROPNAME* in the world - I'm definitely the only one on Facebook."
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","Happy Father's Day to all you Dads"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","I have hardly given more information in the octameter,heptameter, hexameter, or pentameter than there is in the tetrameter- of course the boys are sleeping, you can't wake someone who isn't and a very roof is still a roof.  ""The Ode Less Travelled."" *PROPNAME*"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","has just completed sexual harassment training - now I can be really good at it!"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","Wow, I'm stupid - I can't count in monthly increments. I actually have one more month to complete this f____ thesis!!!"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","Haagen-Dazs ""Baileys"" ice cream, straight out of the pot - the perfect accompaniment for thesis writing"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","My wonderful husband bought me a really fast computer (the old one caught a Trojan). The remaining 15 pages will just fly by. Thank you *PROPNAME*"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","just dropped in on my lovely Italian friend - now feel the need for agnello e risotto a funghi"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","I now have a master's degree - ABT (all but thesis)!"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","First day as a high school English teacher. Apparently, an English accent fools 'em."
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","there will be no Magic Mountain fireworks on the 4th. Perhaps you guys don't want this independence thingy after all"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","Thesis approved! NOW can someone give me a job?!"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","It's *PROPNAME*'s birthday in about 45 minutes, but he ""doesn't want a surprise party!"""
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","I have submitted!"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","It was so nearly the perfect football day - UCLA won again, but then USC came from behind"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","Now *PROPNAME* is asking ""when's my party? "" Who predicted that?!"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","*PROPNAME*"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","My son breaks his ankle on the football field and his only concern is that he missed the pool party with the cheerleaders!"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","Question: How does one get 8th graders to shut the ____up?! *PROPNAME*? *PROPNAME*? *PROPNAME*? *PROPNAME*? I know you know - I'm exhausted."
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","I went sailing  today with the Fergies and Rich Pearsall. I polluted the Pacific a little more that it was alreaddy ;("
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","We will miss the Moos-Rubins, but we're looking forward to another great evening at the Bowl."
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","I'm almost ready to submit."
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","I have a new job!!!"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","I have at least one crazy child who is back on the football field!!"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","This teacher got an apple today - and grapes, strawberries, and cream!"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","no-class stadium for a no-class coach :( but I did park on someone's drive for $20 instead of the $60 that I would have had to give to USuCk"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","It's a lovely day in the neighbo[u]rhood when UCLA win AND the University for Spoiled Children lose :)"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","My second favorite team - Arizona!!!"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","Go Navy!"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","During a recent password audit, it was found that a blonde was using the following password: MickeyMinniePlutoHueyLouieDeweyDonaldGoofySacramento. When asked why such a long password, she said she was told that it had to be at least 8 characters long and include at least one capital."
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","Back home from an evening of ""Enlightened Debauchery"" and no Walt Whitman in sight. There was this one guy from NY saying something about leaves of grass...."
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","our tree is naked! we can't find the skirt"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","my cousin keeps beating me at Bejewled Blitz!"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","did someone already tell me the difference between news feed and live feed? Sorry, I wasn't listening"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","it's too close - we're not used to playing in the cold"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","Put ? this ? on ? your ? status ? if ? you ? know ? someone ? who ? has ? or ? had ? cancer! ? All I want for Christmas is a CURE! ?"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","for those of you who asked, the port was an '85 ""*PROPNAME*"" from Vila Nova de Gaia, Portugal"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","We Wish You a Merry??�*�*�.��? ��.�*�*�?? Christmas??�*�*�.��? ��.�*�*�??We Wish You a Merry ??�*�*�.��? ��.�*�*�??Christmas ? ? ?We Wish You A Merry ??�*�*�.��? ��.�*�*�??Christmas ??�*�*�.��? ��.�*�*�??...And A Happy New Year!??�*�*�.��? ��.�*�*�??... Copy and paste~keep the wave going!"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","For those of you who are just 6-7 hours away from 2010, Happy New Year//nuovo anno felice//nouvelle ann�e heureuse etc., and for the rest of us, whether on the east or west coast, I hope it will be worth the wait :)"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","nothing yet - it's my day off!"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","Black"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","finally, raspberry pink, white, and grey"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","Please put this on your status if you know someone (or are related to someone, who is a Wanker!.) Wankers affect the lives of many. There is still no known cure for these a_____s!!! But we can raise awareness ...... 93% won't Copy and Paste this, will YOU make this your status for at least one hour. :D"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","to whom it may concern, have a great first day at school today. and make good choices"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","If you are a parent with the greatest kids on earth then copy and repost this and let's give our kids the recognition they need! I am proud of my children."
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","3-ish"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","just discovered our dog barks at thunder!"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","status is being tracked, the owners of facebook have confirmed they will send $1 to the rescue fund for the Haiti earthquake disaster for everytime this is cut and paste as a status. You only have to leave it for a minimum of 1 hour. Lets all do our bit to help"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","My first English department meeting; I was expecting fisticuffs"
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","It's our anniversary - 16 years ago today, the Rassool family landed in California to pursue the American Dream...."
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","One syllabus down, one to go, but I got distracted."
"906314c683222f7d232b5ea1ee82befc","4.5","3.25","2.75","3","3.5","Happy Chinese New Year! To all my fellow tigers: Leo who turns 12 this year, and any friends who are turning 24, 36, 48, 60, 72 or more, it's going to be a lucky year for us!"
